Open,High,Low,Close,Volume,Daily_Vol,S_10,Corr,RSI,Open-Close,Open-Open,Probability,Date,Buy
98.7,99.29,98.31,99.1,0.24524528033900833,0.01110074197478042,96.37499999999996,0.9573573243150295,76.31783734674718,0.45000000000000284,1.9300000000000068,0.34876005452393727,2018-06-04,0.0
99.43,99.75,98.97,99.61,0.21138040364214628,0.010846984684863495,96.82199999999995,0.9732584057138389,77.95415454544484,0.3300000000000125,0.730000000000004,0.3567298996912736,2018-06-05,0.0
99.89,100.01,99.33,99.9,0.1898822478180473,0.01033009384874107,97.30799999999995,0.9686046714345786,78.87630408730344,0.28000000000000114,0.45999999999999375,0.38788462947078844,2018-06-06,0.0
100.06,100.1,97.85,98.33,0.25379060625428684,0.01143071758060138,97.52399999999994,0.8899179045747921,63.0197032092029,0.1599999999999966,0.1700000000000017,0.45133988038968154,2018-06-07,0.0
98.54,99.38,98.0,99.07,0.19925100299257206,0.0115566786232211,97.84799999999994,0.8559964844167731,66.54219908063665,0.21000000000000796,-1.519999999999996,0.4467500052551614,2018-06-08,0.0
98.46,99.03,98.13,98.5,0.2111691526858986,0.01133723545971934,98.10999999999996,0.7650045868887485,61.52637757404488,-0.6099999999999994,-0.0800000000000125,0.5579231064402912,2018-06-11,0.0
98.55,98.89,98.21,98.75,0.1647325967417012,0.01092492320588297,98.43099999999995,0.6437132002735928,62.8895893457571,0.04999999999999716,0.09000000000000341,0.6185525349055689,2018-06-12,0.0
99.15,99.44,98.02,98.31,0.2651235458517953,0.010459750823274735,98.61699999999993,0.3909537933503721,58.81434483567423,0.4000000000000057,0.6000000000000085,0.6483920223537516,2018-06-13,0.0
99.09,99.46,98.45,98.86,0.23095392841379297,0.00995051884960512,98.86799999999992,-0.17090989563560952,62.214994588755566,0.7800000000000011,-0.060000000000002274,0.6522833318840308,2018-06-14,0.0
98.95,98.97,97.54,97.6,0.5909507281865409,0.009830617809399748,98.80299999999993,-0.6388573029507064,51.409911148914354,0.09000000000000341,-0.14000000000000057,0.6657959471903864,2018-06-15,1.0
97.49,98.56,96.91,98.31,0.2120240448535222,0.009554456556509312,98.72399999999992,-0.7139778674888051,56.17528969623912,-0.10999999999999943,-1.460000000000008,0.5340214382974696,2018-06-18,0.0
97.14,98.45,96.99,98.31,0.25757424572171866,0.009259890819735632,98.59399999999992,-0.6269727991107091,56.17528969623912,-1.1700000000000017,-0.3499999999999943,0.47189992501504524,2018-06-19,0.0
98.81,99.93,98.57,99.3,0.2353497461842234,0.00914184124775007,98.53399999999993,-0.2021720646179971,62.50538735797942,0.5,1.6700000000000017,0.5167341053715083,2018-06-20,0.0
99.5,99.87,98.33,98.59,0.2085379546053158,0.00869571762454102,98.55999999999993,-0.4340101727979335,56.053660403027486,0.20000000000000284,0.6899999999999977,0.578356704927618,2018-06-21,0.0
97.88,98.23,97.12,97.88,0.3498954083031514,0.009732091070923337,98.44099999999995,-0.13914889383174778,50.286435699438044,-0.710000000000008,-1.6200000000000045,0.573914849981078,2018-06-22,0.0
97.48,97.58,94.84,95.91,0.3185241918302513,0.011251013063914293,98.18199999999995,0.5333042975112477,38.17686970221858,-0.3999999999999915,-0.3999999999999915,0.6659883332289883,2018-06-25,1.0
96.33,97.55,96.26,96.58,0.2417897540589399,0.011331315401841771,97.96499999999995,0.7202519755483812,43.333545545945015,0.4200000000000017,-1.1500000000000057,0.7534349480206423,2018-06-26,1.0
97.07,97.5,94.94,95.08,0.28135391187329256,0.010957822135409334,97.64199999999994,0.8475856763573516,35.88735367810788,0.4899999999999949,0.7399999999999949,0.7908751546645796,2018-06-27,1.0
94.92,96.61,94.81,96.14,0.23957386636893765,0.010437646306050468,97.36999999999995,0.7977537830097421,43.509194311332834,-0.1599999999999966,-2.1499999999999915,0.6339065198679198,2018-06-28,1.0
96.43,97.39,95.85,96.12,0.25218150322584704,0.010766683065136637,97.22199999999995,0.8165538654210562,43.4010265644584,0.29000000000000625,1.5100000000000051,0.7167252784428535,2018-06-29,1.0
95.62,97.54,95.53,97.49,0.17587316312798842,0.011296374493185588,97.13999999999994,0.6475656689357058,52.40660285127976,-0.5,-0.8100000000000023,0.4061435952120514,2018-07-02,0.0
97.94,98.09,96.44,96.55,0.13187722993363124,0.01083172457334622,96.96399999999994,0.5801665426410518,46.73728027172257,0.45000000000000284,2.319999999999993,0.6679375453532977,2018-07-03,1.0
96.99,97.4,96.53,97.24,0.17059548498275384,0.010503569162616126,96.75799999999995,0.31038590405975797,51.05571058436424,0.4399999999999977,-0.9500000000000028,0.5772405867665841,2018-07-05,1.0
97.37,98.87,97.15,98.61,0.17290755927836673,0.011717166083073598,96.75999999999993,-0.2622788441462663,58.48194340050708,0.13000000000000966,0.38000000000000966,0.311138515652319,2018-07-06,0.0
99.09,99.67,98.7,99.28,0.16371499639075493,0.011205359229789056,96.89999999999995,-0.6513636573905884,61.644282045145005,0.480000000000004,1.7199999999999989,0.3605370313978769,2018-07-09,0.0
99.43,99.92,99.29,99.54,0.17343343931838756,0.01081655446485921,97.26299999999995,-0.5059066039069724,62.86389966768766,0.15000000000000568,0.3400000000000034,0.3888196675385812,2018-07-10,0.0
98.6,99.76,98.55,99.41,0.17659321425970922,0.010318022389331272,97.54599999999995,-0.27097091355650865,61.7726668448653,-0.9400000000000119,-0.8300000000000125,0.30737213525321183,2018-07-11,0.0
100.18,101.78,100.14,101.56,0.21876519770842154,0.011020473302059916,98.19399999999995,0.5484598998701713,71.01758823530096,0.7700000000000102,1.5800000000000125,0.23809804845810265,2018-07-12,0.0
101.74,102.94,101.46,102.77,0.22145572584480155,0.01356083282983496,98.85699999999996,0.8196522510595198,74.82479632801288,0.1799999999999926,1.559999999999988,0.1898869969024136,2018-07-13,0.0
102.74,103.15,101.88,102.26,0.19585121100734346,0.013472789671219513,99.47099999999998,0.8820221738083951,70.48837108826014,-0.030000000000001137,1.0,0.3206304573960193,2018-07-16,0.0
101.97,103.81,101.69,103.28,0.23284080397619247,0.012826158686350498,100.04999999999998,0.9092344589740535,73.85546155811184,-0.29000000000000625,-0.769999999999996,0.18044223483692762,2018-07-17,0.0
103.27,103.37,102.08,102.47,0.26513253525418884,0.01227525266622642,100.64199999999998,0.9055907845718856,67.10040367471713,-0.010000000000005116,1.2999999999999972,0.4174838655218353,2018-07-18,0.0
102.28,102.65,101.27,101.77,0.361118677191459,0.013243013485889995,101.09499999999998,0.8391329724735523,61.68310022356861,-0.18999999999999773,-0.9899999999999949,0.5010897689885885,2018-07-19,1.0
105.35,105.47,103.4,103.59,0.5034424916465978,0.01276096605714836,101.59299999999998,0.8403035016127048,68.9297005323436,3.5799999999999983,3.069999999999993,0.5549947223969581,2018-07-20,1.0
103.62,105.41,103.45,105.25,0.2670481769042476,0.012600284496703326,102.18999999999998,0.8509696650293979,73.926939792251,0.030000000000001137,-1.7299999999999898,0.20512442038645926,2018-07-23,0.0
105.83,106.07,104.55,104.94,0.2365705070292632,0.01217800291888685,102.72999999999999,0.8441816635636719,71.53945067047609,0.5799999999999983,2.2099999999999937,0.4105170628069968,2018-07-24,0.0
105.24,108.35,104.88,108.03,0.27599353122603765,0.013037265548450878,103.59199999999998,0.8330858387259877,79.037343983454,0.29999999999999716,-0.5900000000000034,0.07183190780975444,2018-07-25,0.0
107.95,108.2,106.74,106.85,0.28201643082969485,0.012744525945173087,104.12099999999998,0.8558613631159278,71.09060074772555,-0.0799999999999983,2.710000000000008,0.3346892547343589,2018-07-26,0.0
107.4,107.4,103.46,104.96,0.33265553239286205,0.016627515010684782,104.33999999999999,0.8221705149951042,60.300720342858796,0.5500000000000114,-0.5499999999999972,0.33994000418765263,2018-07-27,0.0
104.49,104.82,102.12,102.71,0.31164729899920984,0.017812618106370262,104.38499999999999,0.5686313362341411,50.21868940724424,-0.46999999999999886,-2.910000000000011,0.6428187083897154,2018-07-30,1.0
103.8,104.03,102.72,103.4,0.24860372107322679,0.017793246051748767,104.397,0.45121540259640613,52.90188957425277,1.0900000000000034,-0.6899999999999977,0.7546499425140782,2018-07-31,1.0
103.35,103.76,102.76,103.6,0.2124078923357254,0.0170632268791141,104.50999999999999,0.25776545871050804,53.70551632778009,-0.05000000000001137,-0.45000000000000284,0.7040659049244339,2018-08-01,1.0
102.74,105.36,102.19,104.86,0.23466205690111927,0.016626043453753132,104.81899999999999,-0.05836376334980357,58.64495340416279,-0.8599999999999994,-0.6099999999999994,0.31706721586045655,2018-08-02,0.0
105.08,105.32,104.12,105.31,0.16773865290209372,0.016307842674288975,104.99099999999999,-0.26622127360877956,60.324789508930145,0.21999999999999886,2.3400000000000034,0.5710083834658913,2018-08-03,0.0
105.39,105.68,104.85,105.4,0.18217832996680214,0.015551658858669843,105.006,-0.2636313200230091,60.67971933170614,0.0799999999999983,0.3100000000000023,0.59993141010493,2018-08-06,0.0
105.82,106.35,105.44,106.13,0.14455138836825265,0.01483206701963,105.125,-0.29762739311738073,63.613335811566394,0.4199999999999875,0.4299999999999926,0.5470444626804979,2018-08-07,0.0
106.57,106.98,106.02,106.73,0.13922336956961437,0.014316507902073632,104.995,0.3555622108226941,65.93440750523871,0.4399999999999977,0.75,0.4799588101170159,2018-08-08,0.0
106.94,107.38,106.83,106.9,0.12294985441662824,0.013630351556019616,105.00000000000003,0.8191664553364277,66.60503668303713,0.20999999999999375,0.37000000000000455,0.5195082880199585,2018-08-09,0.0
106.66,106.92,105.65,106.25,0.16346059630301837,0.013309557472727091,105.12900000000002,0.9265570947755867,61.464452876067575,-0.2400000000000091,-0.28000000000000114,0.4948221530311555,2018-08-10,0.0
106.48,106.81,105.37,105.48,0.16605673571426646,0.013148288038018131,105.40600000000002,0.7570831141529943,55.79625170006698,0.23000000000000398,-0.1799999999999926,0.6435498266861298,2018-08-13,0.0
105.82,106.98,105.31,106.8,0.15091678420310295,0.012517719832734387,105.74600000000001,0.6547507536975358,62.40076657853248,0.3399999999999892,-0.6600000000000108,0.4651050104480114,2018-08-14,0.0
106.16,106.65,104.53,105.35,0.26952745408437995,0.011994827086704985,105.921,0.08795276775916568,52.77638137899924,-0.6400000000000006,0.3400000000000034,0.5562834272042008,2018-08-15,1.0
105.97,106.52,104.99,105.33,0.19223207760371297,0.012492054374848464,105.968,-0.2923881036870067,52.651925100520344,0.6200000000000045,-0.18999999999999773,0.6954961902115171,2018-08-16,1.0
105.05,105.58,104.4,105.27,0.16236209133053045,0.01190209716185603,105.96400000000001,-0.5274471320865718,52.241277082173966,-0.28000000000000114,-0.9200000000000017,0.6473948822196859,2018-08-17,1.0
105.2,105.58,104.19,104.57,0.1610379523579652,0.011571623505741471,105.881,-0.7203783289204293,47.444539173508204,-0.06999999999999318,0.15000000000000568,0.7225391003053302,2018-08-20,1.0
104.62,105.04,103.58,103.7,0.20569460662824596,0.011950887818635826,105.638,-0.5912654877555537,42.10564587671789,0.05000000000001137,-0.5799999999999983,0.7797738805340453,2018-08-21,1.0
103.58,105.03,103.51,104.76,0.16181463672476518,0.011397584615762615,105.441,-0.4434101372850407,49.759238234507954,-0.12000000000000455,-1.0400000000000063,0.6152769983478135,2018-08-22,1.0
104.85,105.86,104.57,105.25,0.16331676586472207,0.011817150808519404,105.276,-0.17031397606657042,52.95373167429378,0.0899999999999892,1.269999999999996,0.6143731183003487,2018-08-23,1.0
105.36,106.23,105.25,106.07,0.15492336084989405,0.011778318815011072,105.258,-0.0962770062355184,57.92784633180034,0.10999999999999943,0.5100000000000051,0.5405458509330341,2018-08-24,1.0
106.92,107.28,106.18,107.25,0.1767523266820745,0.011540344970697482,105.43499999999999,-0.21976160596252936,64.01168596372322,0.8500000000000085,1.5600000000000023,0.45410448285043165,2018-08-27,0.0
107.58,108.13,107.43,107.89,0.17216053993946537,0.011797177553711152,105.54400000000001,-0.30298691776254866,66.8964667741855,0.3299999999999983,0.6599999999999966,0.4164632601515036,2018-08-28,0.0
108.08,109.62,107.9,109.61,0.18714137902826358,0.01243994772904892,105.97,0.09718605350416731,73.28988411575395,0.18999999999999773,0.5,0.1917600825781719,2018-08-29,0.0
109.27,110.19,109.05,109.55,0.20494668834910523,0.012174645132941395,106.39200000000001,0.46588674553365117,72.74532617587282,-0.3400000000000034,1.1899999999999977,0.28650899296026405,2018-08-30,0.0
109.29,110.36,109.12,109.92,0.20875819496395698,0.01164137146253833,106.85700000000001,0.6706724301674531,74.06565848095434,-0.2599999999999909,0.020000000000010232,0.2841565059255148,2018-08-31,0.0
108.47,109.55,107.85,109.31,0.2034715274163289,0.011643564775567057,107.33100000000002,0.7227914216923768,68.02867644473761,-1.4500000000000028,-0.8200000000000074,0.2692415419652681,2018-09-04,0.0
108.63,109.03,105.78,106.16,0.29550323124069033,0.016247298436611855,107.57700000000003,0.4669174287312149,46.351422287522084,-0.6800000000000068,0.1599999999999966,0.5946903244219914,2018-09-05,1.0
105.92,106.65,105.2,106.4,0.2110495936340648,0.01762361488953854,107.74100000000003,0.19672104860587758,47.760608976142066,-0.23999999999999488,-2.7099999999999937,0.6918630482844111,2018-09-06,1.0
105.9,106.38,104.93,105.89,0.2022489686908104,0.016768478586478012,107.80500000000004,-0.16669533673702575,44.97150825806714,-0.5,-0.01999999999999602,0.7419982668841612,2018-09-07,1.0
106.5,107.28,106.03,107.03,0.1863314338726076,0.016358973200028184,107.90100000000004,-0.4481270560834427,51.941842781623514,0.6099999999999994,0.5999999999999943,0.7146138919073418,2018-09-10,1.0
106.56,109.19,106.55,108.85,0.21845865908680256,0.017714081276886614,108.06100000000004,-0.5001348690927216,60.759025207654446,-0.46999999999999886,0.060000000000002274,0.3189243962200831,2018-09-11,0.0
109.04,109.45,108.14,109.31,0.1698196995561932,0.017773385807912462,108.20300000000002,-0.5102267664047645,62.681795430843124,0.19000000000001194,2.480000000000004,0.4801867633735894,2018-09-12,0.0
109.71,111.29,109.71,110.48,0.23422427300455492,0.017208199096822818,108.29000000000003,-0.18210832943840527,67.22089961946678,0.3999999999999915,0.6699999999999875,0.3691498752535968,2018-09-13,0.0
110.92,111.29,110.02,110.93,0.17189804938957462,0.016616097710579026,108.42800000000004,0.20961146053869384,68.84055729895553,0.4399999999999977,1.210000000000008,0.3717798279603611,2018-09-14,0.0
111.25,111.26,109.46,109.73,0.18640874273319183,0.01661815335072557,108.40900000000003,0.634312343971746,60.049134277283464,0.3199999999999932,0.3299999999999983,0.486617641129571,2018-09-17,0.0
109.78,111.26,109.32,110.78,0.19930314152645445,0.015908585351619847,108.55600000000004,0.9545470488169367,64.46157171461489,0.04999999999999716,-1.4699999999999989,0.3145293423389933,2018-09-18,0.0
110.62,110.89,108.65,109.3,0.19532533096732263,0.015320727126994244,108.87000000000003,0.7889690861789289,54.95564275249011,-0.1599999999999966,0.8400000000000034,0.512447954723389,2018-09-19,1.0
109.87,111.36,109.53,111.13,0.2131791830610893,0.014572964875576657,109.34300000000003,0.7282922307838579,62.54420583580716,0.5700000000000074,-0.75,0.38861163995311654,2018-09-20,0.0
111.55,112.81,111.07,111.81,0.6403124356695892,0.015077326965213375,109.93500000000002,0.735399189641154,64.98005256624985,0.4200000000000017,1.6799999999999926,0.37791992244131617,2018-09-21,0.0
110.6,112.43,109.81,112.21,0.24572081972562546,0.014349173544586747,110.45300000000002,0.8108591756074124,66.40788381074287,-1.210000000000008,-0.9500000000000028,0.2227285363217779,2018-09-24,0.0
112.33,112.63,111.31,111.99,0.2037717734562724,0.01368683985682844,110.76700000000002,0.8149221672782688,64.79347744853197,0.12000000000000455,1.730000000000004,0.5222066914528576,2018-09-25,0.0
112.01,112.59,111.3,111.53,0.1739629151193658,0.01341414092957277,110.98900000000003,0.7615375999472686,61.32964926263903,0.020000000000010232,-0.3199999999999932,0.608122714689995,2018-09-26,0.0
112.31,112.44,111.75,111.95,0.17161937791537557,0.012816384408262618,111.13600000000004,0.7784238035851996,63.31901655355691,0.7800000000000011,0.29999999999999716,0.6692880348302778,2018-09-27,0.0
111.74,112.11,111.24,111.91,0.19460078513440504,0.01219088344463355,111.23400000000004,0.8244140581557551,62.97618451723933,-0.21000000000000796,-0.5700000000000074,0.5891545878345982,2018-09-28,0.0
112.28,113.19,112.27,113.13,0.16974778433704507,0.0118206796097878,111.57400000000003,0.8115177385274989,68.71632289292269,0.37000000000000455,0.5400000000000063,0.5262677554816172,2018-10-01,0.0
112.82,113.35,111.98,112.68,0.18686450543454322,0.011276931409792728,111.76400000000004,0.847397909756912,64.610906634262,-0.3100000000000023,0.539999999999992,0.5276759408282417,2018-10-02,0.0
112.94,113.68,112.46,112.7,0.14965557104729235,0.010999263254982076,112.10400000000004,0.7802550985045725,64.71500939927617,0.2599999999999909,0.12000000000000455,0.6319419971199434,2018-10-03,0.0
112.15,112.29,109.23,110.37,0.31302627332637556,0.01271856203952029,112.02800000000002,0.05822726237296861,46.86838055761895,-0.5499999999999972,-0.789999999999992,0.6084294728757158,2018-10-04,0.0
110.21,110.74,108.26,109.72,0.26131203923694357,0.014689669581275785,111.81900000000003,-0.19602301465458524,43.17755009865464,-0.1600000000000108,-1.940000000000012,0.6944520794542994,2018-10-05,0.0
109.26,109.62,106.99,108.47,0.266451280585318,0.014292468863362568,111.44500000000002,-0.08275565674723953,36.958640019502326,-0.45999999999999375,-0.9499999999999886,0.750800465977284,2018-10-08,0.0
108.75,110.65,108.42,109.85,0.23550975754682804,0.0136367148163924,111.23100000000002,0.07463752442060405,46.4242962694977,0.28000000000000114,-0.5100000000000051,0.6801550213776949,2018-10-09,0.0
108.85,109.1,103.52,103.88,0.5517362581252961,0.017762554856943547,110.46600000000001,0.6521751097828077,26.963667878837438,-1.0,0.09999999999999432,0.8665857380247782,2018-10-10,1.0
103.09,106.59,101.96,103.63,0.5744614673761103,0.022785641013929173,109.63399999999999,0.8399479524743494,26.44781658627312,-0.789999999999992,-5.759999999999991,0.8330705522742361,2018-10-11,1.0
106.67,108.85,104.82,107.22,0.4291729480115891,0.025224184980573883,109.16499999999999,0.7698127384737924,43.649023824140606,3.0400000000000063,3.5799999999999983,0.7310820220646908,2018-10-12,0.0
106.57,107.13,104.65,105.29,0.2882730548955836,0.024236806910903817,108.381,0.7775328169735046,38.29883323298096,-0.6500000000000057,-0.10000000000000853,0.7954514805121539,2018-10-15,0.0
107.19,109.02,106.61,108.62,0.28415680753959155,0.02388624498459192,107.97499999999998,0.5930450802080854,50.03891220888852,1.8999999999999915,0.6200000000000045,0.5198282924462161,2018-10-16,0.0
109.28,109.41,107.2,108.33,0.23865245262360205,0.02499529991835388,107.53799999999997,0.3636703428584051,49.13427704099331,0.6599999999999966,2.0900000000000034,0.4823059828702905,2018-10-17,0.0
107.73,108.16,105.51,106.17,0.29221131208418394,0.02453595438885427,107.11799999999998,0.2681257587197643,42.739719260635816,-0.5999999999999943,-1.5499999999999972,0.5620239751777283,2018-10-18,0.0
